,header.normalizedJobTitle,map.employerName,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating,gaTrackerData.sector_Accounting & Legal,gaTrackerData.sector_Aerospace & Defense,gaTrackerData.sector_Agriculture & Forestry,"gaTrackerData.sector_Arts, Entertainment & Recreation",gaTrackerData.sector_Biotech & Pharmaceuticals,gaTrackerData.sector_Business Services,"gaTrackerData.sector_Construction, Repair & Maintenance",gaTrackerData.sector_Consumer Services,gaTrackerData.sector_Education,gaTrackerData.sector_Finance,gaTrackerData.sector_Government,gaTrackerData.sector_Health Care,gaTrackerData.sector_Information Technology,gaTrackerData.sector_Insurance,gaTrackerData.sector_Manufacturing,gaTrackerData.sector_Media,gaTrackerData.sector_Mining & Metals,gaTrackerData.sector_Non-Profit,"gaTrackerData.sector_Oil, Gas, Energy & Utilities",gaTrackerData.sector_Real Estate,"gaTrackerData.sector_Restaurants, Bars & Food Services",gaTrackerData.sector_Retail,gaTrackerData.sector_Telecommunications,gaTrackerData.sector_Transportation & Logistics,gaTrackerData.sector_Travel & Tourism,new_location_Australia,new_location_Canada,new_location_England,new_location_France,new_location_Germany,new_location_Poland,new_location_Scotland,new_location_USA,reviews.val.reviewerDuration_for less than a year,reviews.val.reviewerDuration_for more than 10 years,reviews.val.reviewerDuration_for more than 2 years,reviews.val.reviewerDuration_for more than 3 years,reviews.val.reviewerDuration_for more than 4 years,reviews.val.reviewerDuration_for more than 5 years,reviews.val.reviewerDuration_for more than 8 years,reviews.val.reviewerDuration_for more than a year,reviews.val.reviewerInformation_Current Employee,reviews.val.reviewerInformation_Former Employee
1768,data analyst,VIVA USA,37500000,126,28454.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1769,data analyst,Tata Consultancy Services (North America),7500000000,7501,28471.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1770,data analyst,JobTeaser,75000000,351,48324.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1771,data analyst,Wade Macdonald,3000000,50,48371.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1772,data analyst,Joblift,3000000,126,48427.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1773,data analyst,Wagestream,7500000,50,49470.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1774,data analyst,TEEMA Solutions Group,75000000,351,49542.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1775,data analyst,Kinetix Technology,75000000,751,49779.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1776,data analyst,fusionSpan,7500000,50,49907.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1777,data analyst,Barrière,750000000,7501,84365.0,5.0,5.0,4.0,5.0,4.0,2.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1778,data analyst,VanderHouwen,75000000,351,84381.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1779,data analyst,Network Rail,7500000,10000,91282.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1780,data analyst,University of Waterloo,750000000,3001,91295.0,3.0,2.0,5.0,4.0,3.0,4.0,1.0,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1781,data analyst,Brewin Dolphin,300000000,3001,91297.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1782,data analyst,Alstom Transportation,7500000000,7501,98043.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1783,data analyst,RCN,300000000,3001,98116.0,5.0,3.0,4.0,4.0,5.0,5.0,0.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1784,data analyst,Azule Staffing,17500000,351,98142.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1785,data analyst,Gerald Eve,75000000,751,102834.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1786,data analyst,STEMCELL Technologies,300000000,3001,102903.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1787,data analyst,Insurance Australia Group,7500000000,7501,105766.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1788,data analyst,Grayce,3000000,50,109734.0,4.0,4.0,5.0,4.0,4.0,2.0,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1789,data analyst,Newbury Building Society,300000000,126,109884.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1790,data analyst,bioMérieux,3500000000,7501,109895.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1791,data analyst,Corecom Consulting,3000000,50,110024.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1792,data analyst,EnergyWatch (New York),3000000,50,110040.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1793,data analyst,Institut Pasteur,300000000,3001,116745.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1794,data analyst,Webedia,300000000,3001,116764.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1795,data analyst,Target,7500000000,7501,116801.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1796,data analyst,Global Employment Solutions,300000000,3001,116802.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1797,data analyst,X4 Group,37500000,126,52177.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1798,data analyst,Caprus IT,75000000,126,52426.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1799,data analyst,Veritone,37500000,351,60639.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1800,data analyst,AXA Equitable,750000000,3001,60669.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1801,data analyst,QSI Inc.,17500000,126,60702.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1802,data analyst,Jet,3000000,3001,60718.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1803,data analyst,Turner and Townsend,300000000,3001,60761.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1804,data analyst,Pactera,750000000,7501,60835.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1805,data analyst,Groupe Rocher,3500000000,7501,62633.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1806,data analyst,KennedyPearce Consulting,17500000,126,62702.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1807,data analyst,BDO,7500000000,7501,70287.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1808,data analyst,Varite,17500000,126,70312.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1809,data analyst,MobilityWare,37500000,126,70350.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1810,data analyst,Nexity,3500000000,7501,70449.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1811,data analyst,Goahead Solutions,7500000,50,81601.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1812,data analyst,Ian Martin Group,300000000,351,81614.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1813,data analyst,Reqiva,17500000,50,81683.0,2.0,4.0,3.0,4.0,2.0,3.0,0.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1814,data analyst,Foncia,750000000,7501,81817.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1815,data analyst,Inside Idea,3000000,126,81826.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1816,data analyst,Resource Informatics Group,7500000,126,83150.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1817,data analyst,Ascension,300000000,7501,83182.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1818,data analyst,Business intelligence | informa,1500000000,3001,83256.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1819,data analyst,Transaction Network Services,300000000,751,83296.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1820,data analyst,Lorien,300000000,751,88864.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1821,data analyst,NeuroLeadership Institute,75000000,126,88873.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1822,data analyst,Reliance Home Comfort,300000000,3001,45139.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1823,data analyst,Paxus - Technology + Digital Talent,37500000,126,45171.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1824,data analyst,William & Mary,300000000,3001,45174.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1825,data analyst,AXA,7500000000,7501,63133.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1826,data analyst,Quest Analytics,37500000,126,63239.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1827,data analyst,Motion,7500000,751,63259.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1828,data analyst,JobTeaser,75000000,351,63274.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1829,data analyst,BD,7500000000,7501,68374.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1830,data analyst,RATP Group,3500000000,7501,72118.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1831,data analyst,Talk Staff,750000000,50,72296.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1832,data analyst,Music World Media,3000000,50,72334.0,2.0,2.0,4.0,3.0,3.0,4.0,0.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1833,data analyst,Kantar,7500000000,7501,72341.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1834,data analyst,Piksel,75000000,751,73922.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1835,data analyst,AXA,7500000000,7501,74111.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1836,data analyst,PwC,7500000000,7501,97618.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1837,data analyst,Société Générale,7500000000,7501,97665.0,5.0,2.0,5.0,5.0,4.0,3.0,0.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1838,data analyst,WesTrac,17500000,126,97692.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1839,data analyst,BNP Paribas Cardif,3000000,50,97872.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1840,data analyst,Lorven Technologies,500000,50,98359.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1841,data analyst,KHR Recruitment,3000000,50,98372.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,-0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1842,data analyst,Groupe Rocher,3500000000,7501,98756.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1843,data analyst,Clover,750000000,751,98852.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1844,data analyst,Tarkett,3500000000,7501,98949.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1845,data analyst,Electus Recruitment Solutions,3000000,50,46458.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1846,data analyst,Continental Technology Solutions,75000000,351,50529.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1847,data analyst,CANAL+,7500000000,7501,53532.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1848,data analyst,lululemon,3500000000,3001,53548.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1849,data analyst,Alcanna,17500000,126,53686.0,3.0,4.0,5.0,3.0,4.0,3.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1850,data analyst,Ability Network,300000000,351,53697.0,1.0,3.0,2.0,3.0,1.0,4.0,0.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1851,data analyst,ProTask,17500000,126,53827.0,4.0,3.0,4.0,4.0,3.0,5.0,0.0,-0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1852,data analyst,Citrix,3500000000,7501,54476.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1853,data analyst,Zodiac Aerospace,3500000000,7501,54526.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1854,data analyst,Behaviour Interactive,37500000,351,55407.0,3.0,4.0,5.0,5.0,4.0,4.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1855,data analyst,Revolut,300000000,3001,64608.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1856,data analyst,Nolij Consulting,3000000,126,64800.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1857,data analyst,Net2source,300000000,3001,65386.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
